Genus.species;Ed/Hd;Bbl/Bl;Mo/Bd;Jl/Hd;Eh/Bd;Bl/Bd;PFi/Bd;PFl/Bl;CFd/CPd
Hyphessobrycon.borealis;0.517773976267164;0;0.336584398336892;0.43584456177547;0.362274796815375;3.32052530938228;0.149186645500734;0.220341300091702;2.71184373759803
Hyphessobrycon.copelandi;0.628035625380317;0;0.23618006993007;0.260773358411241;0.286879370629371;2.9545541958042;0.0878496503496504;0.138674145934479;2.8972651736092
Hyphessobrycon.eques;0.500300692163768;0;0.332900164419869;0.46725537780231;0.327096299155354;2.57682535057088;0.0907508361415536;0.158654420619642;3.02459434045758
Hyphessobrycon.roseus;0.474340913664721;0;0.249279010015206;0.300843004405089;0.245912642231661;2.52432489119606;0.0838970164123538;0.15320701101339;3.27471057960494
Hyphessobrycon.simulatus;0.583948958533963;0;0.317156207844081;0.295150904092234;0.32549696690391;2.930213229072;0.0925394204634885;0.206585889708636;3.60788093416416
Hyphessobrycon.takasei;0.62110808819934;0;0.295568049863147;0.291260525453068;0.323257984116737;3.10160941127074;0.112854675652575;0.150095515957499;3.59179681053877
Hypomasticus.despaxi;0.454320234619293;0;0.167525050237117;0.477787578808798;0.328667920899562;3.64890683338803;0.180048664307742;0.189060388535197;2.61009629884177
Hypomasticus.megalepis;0.465772552534951;0;0.149645530712409;0.20758847765002;0.310123444549105;3.61094310313486;0.181969163650786;0.130450004347647;3.52180434782609
Hypophthalmus.marginatus;0.2795;0.294082522946502;0.170482377750669;0.395275;0.0918607620074328;4.81450064777251;0.16103530123786;0.137492413365048;2.36402263070596
Hypopomus.artedi;0.204378718043226;0;0.11557260471199;0.248634301273541;0.337097321031474;11.0099669424313;0.268298091140341;0.046899621908931;0
Hypopygus.lepturus;0.234308107857739;0;0.260293011504619;0.28844461907831;0.351871307928591;8.76675765395883;0.437754761109255;0.0685631443249335;0
Hypostomus.gymnorhynchus;0.275287462057608;0.0436258342421316;0.0771521959728057;0.108829076380273;0.568217105654884;4.23492840973006;0.00991704933309549;0.253209665036441;3.4356111692698
Hypostomus.nematopterus;0.314546608182295;NA;0;0;0.521144055106319;4.0591494459419;0;0.27899804478548;3.9661360106501
Hypostomus.plecostomus;0.254915941853452;0.0456877983211685;0.0014135752206462;0.00402748354772971;0.527570605009953;4.34826217117072;0.00999699590273123;0.269193496795979;2.47922989226123
Hypselecara.temporalis;0.217255930555184;0;0.229990314343577;0.233501949343825;0.380578565574603;1.82109305680671;0.305890640133838;NA;2.42920194368409
Iguanodectes.aff..purusi;0.579876851594864;0;0.365097475902797;0.403898671546002;0.296777934079493;4.55071701605365;0.157078268755122;0.200230635009888;2.78363808438214
Imparfinis.hasemani;0.341144846124685;0.385859166463256;0.415639937060238;0.262466829789434;0.691327969598908;7.5409553780839;0.326574236261616;0.158900323619499;2.16518879313934
Ituglanis.amazonicus;0.18931824396811;0.0844574363180239;0.139921658687459;NA;0.342627489836928;5.55613071701747;0.213188380297993;0.0865328776598442;1.41095890410959
Ituglanis.nebulosus;0.123699905033238;0.129844035673951;0.268242388914822;0.111111111111111;0.449836354075081;6.50340414296145;0.197452229299363;0.102400486174415;2.60275582173391
Japigny.kirschbaum;0.108390530773004;0;0.197583096438831;0.389893005020631;0.308305824838443;7.05753952609803;0.399245034094011;0.0895751211496578;0
Jupiaba.abramoides;0.421834226097976;0;0.28801902986223;0.419644668244335;0.287038846416899;2.36809363475896;0.0902921214002723;0.220165022634222;3.52736969832106
Jupiaba.keithi;0.455377244570586;0;0.286322324398806;0.25061860948432;0.266968828187058;1.98929921407923;0.105197716565617;0.212659792305385;2.95025578014383
Jupiaba.maroniensis;0.493480519812747;0;0.298413687955155;0.332959981147039;0.290950991370398;2.24751355146287;0.102856685911679;0.237392680399954;3.46780643602215
Jupiaba.meunieri;0.438624321187767;0;0.308307785730506;0.269863211235215;0.314975640621522;2.15506558179344;0.129874254762783;0.215582649822953;2.97269389001399
Jupiaba.ocellata;0.446405534118107;0;0.363395686553551;0.372370558174181;0.326743340318122;2.51500653260538;0.112071555833562;0.102998936512191;3.35746764425598
Jupiaba.sp.;0.337586380855612;NA;0.347016842513492;0.244622453757069;0.358523042436632;2.58615179563133;0.0738815906982683;0.207685468387899;2.52804659498208
Knodus.heteresthes;0.51418109097788;0;0.280226700251889;0.363573715999838;0.332332773579625;3.71537223621607;0.160929191155891;0.145058107235203;3.08126912874924
Knodus.sp.;0.625468164794007;NA;0.217898832684825;0.187265917602996;0.284046692607004;5.71400778210117;0.138132295719844;0.156962887299966;2.86057692307692
Krobia.aff..guianensis.sp1;0.447838726342127;0;0.259125484352123;0.196874159548571;0.437553754049382;2.28256498338672;0.343725788963025;0.354858005199584;2.16202814527509
Krobia.aff..guianensis.sp2;0.264359278357878;0;0.292165207081613;0.281457568528861;0.498989077454423;2.50306713327568;0.324417359229752;0.249259755891062;2.26783529762793
Krobia.itanyi;0.400244665894216;0;0.22341719243807;0.344615904051522;0.458814754150178;2.32261561423521;0.381719274638284;0.321163337588518;2.21501612828037
Kryptolebias.marmoratus;0.51729760578308;0;0.418641065384494;0.350327472348289;0.321434220099326;4.30770569069687;0.408455382279442;0.145642332362801;2.19294840692221
Kryptolebias.ocellatus;0.558042370520866;0;0.304594505360836;0.215506365408877;0.275183762837333;4.51858480893878;0.295923332232784;0.176871219200788;2.41723174430095
Kryptolebias.sepia;0.453606440019285;0;0.502172282992237;0.198708489780414;0.445880381086803;4.891981298518;0.281128705010586;0.199594720090884;1.99649294068731
Laetacara.cf..curviceps;0.401807702384071;0;0.277558340628136;0.225368963409309;0.391207805794564;2.38593953498303;0.304433460725495;0.253102342052926;2.39019096163695
Laimosemion.aff..geayi;0.476390978907578;0;0.475876614338078;0.217958390934403;0.370255762999534;5.0655025337103;0.282746680516701;0.17678551112112;1.93672299724255
Laimosemion.agilae;0.480979166666667;0;0.347468923737171;0.2175;0.270144029130948;4.05870623042494;0.260325338939885;0.148380946786326;1.81273307031292
Laimosemion.cladophorus;0.422130222054949;0;0.48659027756096;0.340158073014678;0.428564738206001;4.06554997033938;0.390115208092666;0.147758907349739;1.88770114288963
Laimosemion.geayi;0.470635823858436;0;0.43395565201676;0.304663494071761;0.378596102999296;5.35107635935292;0.267144416272628;0.20535139089194;1.91857777821967
Laimosemion.xiphidius;0.594280490989815;0;0.420487633748465;0.351103421258814;0.3085423609893;4.64625504297492;0.260673566041045;0.154717365780363;1.86062048400046
Lepidosiren.paradoxa;0.133186705767351;0;0.21955223880597;0.700246578690127;0.365373134328358;9.68004865671642;0.457611940298507;0.1519854186145;0
Leporinus.acutidens;0.40169133192389;0;0.208661417322835;0.269215644820296;0.233595472440945;3.11909448818898;0.142060039370079;0.150415588513727;2.06303724928367
Leporinus.fasciatus;0.379225647629147;0;0.134721541810395;0.307937888198758;0.289077910283969;3.84740825299303;0.159242621493979;0.170357383762949;3.40085822144957
Leporinus.friderici;0.389319106702407;0;0.221864350101966;0.218472313780113;0.27974536677636;3.30074225851565;0.156948756571526;0.175997586790719;3.06115121645661
Leporinus.gossei;0.427754450328243;0;0.224338598429009;0.19654952274949;0.281692531402767;3.09163237334846;0.162766112036487;0.164158494507884;3.38021157184194
Leporinus.granti;0.39777335685254;0;0.194774022053042;0.222291532876585;0.301838450585306;3.42348129252024;0.180659686391548;0.174669579495365;2.28369655945764
Leporinus.lebaili;0.356045886422395;0;0.28315219172518;0.19989241374252;0.304259867883026;3.11058570334331;0.169196881190893;0.175747234358942;3.38751807237702
Leporinus.maculatus;0.486097608399767;0;0.129205299018194;0.268228660314991;0.356970515485819;4.15790831423846;0.166922108074478;0.137163232385165;3.38029837989044
Leporinus.melanostictus;0.389508148662624;0;0.275781253253178;0.250299724948348;0.331203941453316;3.05406834057266;0.180538654871568;0.132030559551263;2.70686936881602
Leporinus.nijsseni;0.429829713982118;0;0.18165970792434;0.234265145973442;0.302173241729234;3.21952712012353;0.174477398932045;0.168954794913981;2.58101328849271
Leporinus.pellegrini;0.55237584400833;0;0.220786381681838;0.246418880545214;0.300106267794843;4.26932870834503;0.121967357741509;0.137424064885631;3.49267544420299
Lithodoras.dorsalis;0.413987265168658;0.193388340800947;0.109790464951983;NA;0.30209845585324;4.47207105093588;0;0.259034481800838;4.08336105985905
Lithoxus.boujardi;0.369580281723796;0.0262129377637698;0;0;0.77115843361543;8.09676436005748;0;0.28243614245572;2.46197112287703
Lithoxus.planquettei;0.221926017938956;NA;0;0;0.58080374929937;5.0080800372769;0;0.211497684403281;1.36144700662417
Lithoxus.stocki;0.437917534770237;0.0311090052711806;0;0;0.69184403497442;7.34666630025054;0;0.327015813541728;2.3088339977221
Loricaria.aff..parnahybae;0.298580996677129;NA;0;0;0.538569396641063;8.50899669554669;0.0295138888888889;0.153684858405181;4.91264721669666
Loricaria.cataphracta;0.408083020819906;NA;0.111380582785209;0.0825353260869565;0.597423006810539;9.44610035695138;0.0335535787573593;0.15571011111964;11.4685366887347
Loricaria.nickeriensis;0.508493167857591;NA;0;0;0.735521890913749;13.7392371008551;0;0.157702383466649;NA
Lycengraulis.batesii;0.483323950816713;0;0.238542791418243;1.09496210929002;0.293019107084174;4.21449286418478;0.138273437866767;0.158339078063226;3.32198009824915
Mastiglanis.cf..asopos;0.428777117368403;0.505720269730391;0.237518398268398;0.667321571676847;0.554224025974026;9.15912878787879;0.357928571428571;0.149199162237745;6.51524390243902
Megalechis.thoracata;0.181818181818182;0.128482028931485;0;0.13589898989899;0.353626553668987;3.28860966884529;0.106082661967598;0.114708032859744;1.79670488885209
Melanocharacidium.blennioides;0.398591595143136;0;0.178902766836821;0.310974808162704;0.421073400723227;5.3186999719141;0.0944977302813015;0.228104657769908;2.28144219805041
Melanocharacidium.dispilomma;0.423062156271289;0;0.127401048563786;0.364589592866767;0.418595940422388;5.28431343544354;0.0283592299849239;0.199518797278188;1.93492795014929
Mesonauta.guyanae;0.286235160838895;0;0.254977805609279;0.121911978903877;0.471385583898122;1.94551429473929;0.36025292184582;0.241327940296807;1.81327975722154
Metaloricaria.paucidens;0.744714221018203;0.0948472338089228;0;0;0.74944384518903;9.49946219816665;0.0239970991583593;0.17437212740604;5.99122885340079
Metynnis.altidorsalis;0.265276430649854;0;0.303263010764993;0.146081759570948;0.316189993542639;1.55345305335088;0.13325050473676;0.22811771577103;4.97087951559934
Metynnis.lippincottianus;0.336875835818928;0;0.238741849364041;0.137691499008389;0.255393652745443;1.61221936893953;0.141793077845083;0.186741112682842;3.64206424586629
Microcharacidium.eleotrioides;0.510906077137326;0;0.272411777310363;0.278336903812097;0.368242517064102;5.30921037350744;0.154928792171207;0.216345594904523;1.78705640594261
Microglanis.poecilus;0.233410666167125;0.364096454914574;0.37716494536447;0.342421142124299;0.618430252302283;5.03061387562676;0.3861543378813;0.192056070127369;1.97565034914432
Microglanis.secundus;0.303409090909091;0.294425457365232;0.205853624903761;0.548818181818182;0.319530468956483;4.00112613906668;0.268900175815589;0.173652316264109;2.09403995070111
Micropoecilia.bifurca;0.765176563946568;0;0.402274826485103;0.213992858087555;0.316195603409601;3.78304172274563;0.549167392394374;0.208181607636651;2.02208711512572
Micropoecilia.cf..picta;0.508297932812479;0;0.431331810958739;0.233369578983332;0.283862939852384;3.80628574060889;0.559726894989689;NA;1.8390941403415
Micropoecilia.parae;0.580901212379843;0;0.407470162640478;0.325275507289525;0.286065217693651;4.0414862616298;0.334277831277824;0.186684299350343;1.50082223742314
Moenkhausia.aff..grandisquamis;0.450873153392632;0;0.337492111551982;0.209193665136036;0.326318056058789;2.26056021131407;0.118459215507836;0.225559860123141;3.0747159789614
Moenkhausia.aff..intermedia;0.608330592875607;0;0.322250867321409;0.292122180567265;0.268791499677704;3.00470771941584;0.0875642619327675;0.205786554258386;3.18148352386063
Moenkhausia.chrysargyrea;0.522191963930578;0;0.252833889686834;0.326118899558295;0.261812902000731;2.11071516690016;0.0977128305596612;0.20898407893586;3.39134667027124
Moenkhausia.collettii;0.563563386940069;0;0.363782255147859;0.43980238302493;0.337304985659264;3.14421354413825;0.111998373657938;0.196598481558402;3.1534687514103
Moenkhausia.georgiae;0.588112697613284;0;0.296620819470446;0.311067777267235;0.314151338526353;2.29352498984459;0.119092142303688;0.215193606281129;3.18389544434725
Moenkhausia.hemigrammoides;0.49360530301405;0;0.294314798099277;0.333346260472595;0.303135023327151;2.49041620415922;0.111846213205187;0.192788711118272;4.17563517440949
Moenkhausia.inrai;0.662459047986125;0;0.28111569339895;0.420191751782617;0.270087540435709;2.48382316116537;0.0717289874847328;0.20025018671418;4.09027113886459
Moenkhausia.lata;0.631475884695815;0;0.273319826279555;0.319581661481772;0.258257590062619;2.6004756388207;NA;NA;1.94105142698616
Moenkhausia.moisae;0.483490181467806;0;0.283450818283092;0.455337594542353;0.280280863760241;2.44232475173699;0.0718752494483199;0.231033510396572;3.19171408694332
Moenkhausia.oligolepis;0.478780122697785;0;0.288025683411481;0.450960010969958;0.294996523848922;2.21965476929378;0.128417775867197;0.238109571757512;3.3874035539086
Moenkhausia.surinamensis;0.460083731907026;0;0.307331774024619;0.390174409691335;0.319480589516136;2.40869923261778;0.102343702319274;0.209134479254679;3.27259516274461
Mugil.cephalus;0.379032258064516;NA;0.246445497630332;0.362903225806452;0.347551342812006;4.53712480252765;0.590837282780411;0.125;3.58461538461538
Myloplus.rhomboidalis;0.261526886826651;0;0.246110973196536;0.312563601267592;0.286595565629487;1.65726698062136;0.143979078027352;0.226044111917942;3.83507125433599
Myloplus.rubripinnis;0.404053413212381;0;0.240434245716671;0.250406022501595;0.238254662478185;1.44888834279462;0.147162991729066;0.200500124594206;5.60613277740535
Myloplus.ternetzi;0.454431081849909;0;0.236122465680314;0.187793819786987;0.245671728122687;1.53919532146495;0.121062806606796;0.208360143572694;4.42052538236824
Nannacara.anomala;0.463254680904448;0;0.30780685384838;0.348255262247126;0.341858133426331;2.56515357532407;0.28153729288942;0.269067721582268;2.02343711725034
Nannacara.aureocephalus;0.417746617349834;0;0.219149395901172;0.292824500443055;0.445358573174402;2.64369242946277;0.382978849892166;0.271277850446377;1.45381211742376
Nannostomus.beckfordi;0.627837514934289;0;0.319333495607532;0.486964499061273;0.312252439645062;4.38770994224514;0.123697196344405;0.145490077413824;3.53277137016379
Nannostomus.bifasciatus;0.611465512331264;0;0.273619091146513;0.444836817223899;0.292765735178898;4.79159049360146;0.186112562026639;0.110542595519703;3.26732151593843
Nannostomus.marginatus;0.683204727589652;0;0.361451721484901;0.511064345386136;0.378919022889017;4.07529092133103;0.216387766878246;0.159018168195186;2.3312393499326
Ochmacanthus.cf..alternus;0.358416666666667;0.0584814420716611;0.133623551981111;0.435;0.298384121596694;5.60283332103593;0.250866966723235;0.141173000136959;1.20623076923077
Ochmacanthus.reinhardtii;0.316666666666667;NA;0.12;NA;0.378181818181818;5.97518181818182;0.334545454545455;0.127982107809576;0.78343949044586
Osteoglossum.bicirrhosum;0.232854383826208;0.0576131117996712;0.675665648811392;0.877587080690893;0.443413905615327;4.81386566212912;0.114151993379184;0.207500079043885;2.38142857142857
Otocinclus.mariae;0.508343283582089;0.0309860279441118;0;0;0.420514018691589;4.68224299065421;0;0.249149700598802;2.01530319663133
Pachypops.fourcroi;0.415880322493184;0;0.144468386632891;0.25088658958;0.479393491720285;3.85576223301777;0.385656671651279;0.206223907906138;2.79319059585731
Pachypops.trifilis;0.386527516760633;0;0.0961350109244331;0.281165447105709;0.342027218618796;3.33895193934371;0.349575008732697;0.20840538505878;2.35700919033559
Pachyurus.schomburgkii;0.380146489013324;0;0.103144481643962;0.412281578881584;0.383506984530132;3.63675392519049;0.267360309397368;0.186794305838004;2.04134555300979
Parodon.guyanensis;0.511191423788262;0;0;0.256065938799594;0.289769635438333;5.13722133001677;0.108945522085405;0.204543083915808;1.9104387773896
Parotocinclus.britskii;0.296318406978351;NA;0;0;0.55355817099873;5.23089011746882;0;0.282688557140809;NA
Peckoltia.capitulata;0.258505102040816;NA;0.0798434442270059;0.204137755102041;0.506849315068493;4.06001174168297;0.0146771037181996;0.249035748404803;1.56410576923077
Peckoltia.simulata;0.213178294573643;NA;0;0;0.642866883116883;4.4053538961039;0;0.247197735341221;2.77985983131331
Pellona.flavipinnis;0.399518420963384;0;0.388600107546155;0.586972495732486;0.397937578419072;2.95922768417279;0.209283697795304;0.18267667351246;3.91425910685667
Phenacogaster.aff..pectinatus;0.557767832678783;0;0.283346321900475;0.462087861905197;0.234950045095138;2.67253925028239;0.126283897971157;0.185598862430049;3.76376124284546
Phenacogaster.wayampi;0.663894757057807;0;0.238150654522461;0.342206462454388;0.232183938974021;2.91070000941759;0.092687578199626;0.204959653715116;3.47113718222175
Phenacogaster.wayana;0.558208853849982;0;0.3786325435882;0.485755892718888;0.342464232827542;3.31236612507408;0.116868632974889;0.156116485219612;3.33726562746053
Phenacorhamdia.tenuis;0.165523694940178;0.132427541818865;0.474955436291915;0.384513067308335;0.641755834122107;13.398296248961;0.328084985754028;0.0734612027509401;2.46834835065609
Piabucus.dentatus;0.543947346703397;0;0.370382108775112;0.336657040193731;0.320292675154905;4.60699171340264;0.198593043582348;0.193448067934939;4.02364720312634
Pimelabditus.moli;0.482468195191647;0.631705497008202;0;NA;0.512649262586879;6.19411066681292;0.0951008645533141;0.201505143202904;2.44714034001619
Pimelodella.cristata;0.510964453063355;0.877903254306665;0.109383210219274;0.279392306104859;0.44463357478836;5.38828811379936;0.172090058600057;0.157945122767003;2.62439402572486
Pimelodella.geryi;0.512163769182853;0.316607626618709;0.290457277115366;0.217560450761651;0.483737173544737;5.58127417447176;0.155168142441582;0.145978785674603;2.84321041781327
Pimelodella.macturki;0.52767325020849;0.600644744080998;0.154119817287421;0.391249516913126;0.473757027406887;5.68819176036542;0.177057712579058;0.167365139421082;4.17703604806409
Pimelodella.megalops;0.53200054547934;0.745004670010264;0.139333936175968;0.175911632346925;0.458349756930758;6.35510522695479;0.116955335543756;0.191692976012687;NA
Pimelodella.procera;0.405311666804101;0.551306254303536;0.0832572064716811;0.124173921238323;0.397015956216041;5.4633420325956;0.219248391840234;0.129686240203548;1.97665109160966
Pimelodus.blochii;0.334841050169242;0.547405192384063;0.214197513194096;0.283007223722232;0.385981955475242;4.84918366998765;0.131562819835352;0.200342306659907;3.67238439580302
Pimelodus.ornatus;0.363805315276056;0.871160908657473;0.190709578861573;0.366404480061087;0.470587370062308;4.79239978571871;0.121630188941595;0.175281240491013;3.07364428089161
Plagioscion.auratus;0.319412384942008;0;0.228104177750754;0.732338776324414;0.365793873983431;3.24348889057789;0.416913683463809;0.207094386783702;2.41482929072307
Plagioscion.squamosissimus;0.266522624993514;0;0.187499041307059;0.689173703039734;0.422459667740782;3.21922343265035;0.410524500778661;0.241671487393504;2.49905855432218
Platydoras.costatus;0.356641936495518;0.302450148914812;0.105623421821174;0.0540626865671642;0.461524848847551;4.61153538693416;0.139184816720397;0.276466376178658;2.92213568543514
Platystacus.cotylephorus;0.260336134453782;0.092841895288856;0;NA;0.444305772230889;12.5701886257268;0.242490426889803;0.120524774236058;3.92194570135747
Poecilia.reticulata;0.584171752615037;0;0.419646766895344;0.368117339896563;0.340351773463728;3.86705407969639;0.452662020143045;0.149295455671387;1.6929866341202
Poecilia.vivipara;0.503726732850366;0;0.288741405794292;0.278777600724035;0.259841664065984;3.38768745561091;0.392231550873264;0.18833689496073;0.991538230021763
Polycentrus.schomburgkii;0.490251581626172;0;0.36180700811211;0.627512594119183;0.430448290938311;2.24656868689141;0.373922169736486;0.194767759577012;1.42808728540417
Poptella.brevispina;0.475912566032221;0;0.269686242505689;0.235320314678702;0.243501783987523;1.72556425354425;0.134021104039288;0.248498283148252;3.6063507385924
Poptella.longipinnis;0.48169550658673;0;0.282946157098357;0.458745212840615;0.24861460508348;1.64815261779299;0.153362933781282;0.254565540233071;3.85117818035574
Porotergus.gymnotus;0.0950052360368506;0;0.175030043014859;0.723906314152985;0.478880041330204;7.80790440144206;0.526909556486483;0.0829312953821015;2.446798571036
Potamorrhaphis.guianensis;0.602308338918336;0;0.422812370391134;6.72216324259341;0.430391039821893;20.9663493203034;0.388275124037996;0.0685200702006185;2.49772492244054
Potamotrygon.orbignyi;0.053386944617013;0;NA;NA;0.736303067299013;2.9324662044066;0;0.634666946590826;1
Pristella.maxillaris;0.488877099038853;0;0.327496242347219;0.264913817567151;0.314585802793494;2.65576234526414;0.100766194566984;0.186254480534121;4.35682315738263
Pristobrycon.striolatus;0.282859376929092;0;0.228277772378268;0.262998477303593;0.306603446121378;1.71762492537106;0.122721214056621;0.176234858558628;5.82059826211776
Prochilodus.rubrotaeniatus;0.513564373275029;0;0.21217866411323;0.290564994973956;0.221137590487314;2.62012077964249;0.0955208441618739;0.219859763354718;2.10001949026357
Propimelodus.eigenmanni;0.208447023024845;0.381373051423656;0.276317069334086;0.292188978216678;0.46802415164002;5.80375877647115;0.128688962449312;0.0693779278951435;2.39415999665883
Pseudacanthicus.serratus;0.193331354196408;0.0679370680212586;0;0;0.811666290610296;4.81948196972597;0;0.327797099084936;2.57906173368299
Pseudancistrus.barbatus;0.24162743724731;0.0465621604842465;0;0;0.722132882882883;5.36894626769627;0;0.356191549493681;2.01848883423728
Pseudauchenipterus.nodosus;0.365079365079365;0.413073352057862;0.272280326188511;0.433253968253968;0.343885779595983;4.36317045073157;0.517039630634145;0.209386934548002;3.56381818181818
Pseudopimelodus.bufonius;0.2289;0.142824939397209;0.117128664425818;NA;0.468296600433987;4.97815704378165;0.0850955197208867;NA;2.39944015807301
Pseudoplatystoma.fasciatum;0.153827381782668;0.342713087472272;0.0741874232267855;0.620488831715589;0.382472820218458;6.0078746235633;0.10207529185976;0.179486784946253;3.75316410256318
Pterengraulis.atherinoides;0.505482954727221;0;0.156038744252703;1.34385335662267;0.231212593951849;4.06251755254187;0.257683680686978;0.204602783858256;2.69210714048456
Pterophyllum.scalare;0.266762208687103;0;0.293024296025211;0.266762208687103;0.301071464877503;1.27290840703467;0.346495882891125;0.298048172757475;2.68813109556467
Pygocentrus.nattereri;0.325435791180577;0;0.297581607200954;0.299869375253367;0.339371668349003;1.77941654918122;0.166947519458093;0.216697764692645;3.62589793630362
Pygopristis.denticulata;0.272953431372549;0;0.215301729126641;0.197843137254902;0.233050160875906;1.8297608851647;0.138926182264299;0.16050159714096;5.9366491257851
Pyrrhulina.cf..brevis;0.596096355874578;0;0.383163233775062;0.466473804705134;0.286372023625593;4.40525925468142;0.149487494150988;0.210163226082504;2.2459414995744
Pyrrhulina.filamentosa;0.661221680030536;0;0.408815602258337;0.431420693593335;0.330651304447362;4.84471504478418;0.204474843607489;0.182773813855837;2.61504249429009
Pyrrhulina.stoli;0.673830794239926;0;0.440844337958062;0.696819299987053;0.482355454022028;4.60788246875058;0.325560446499879;0.153228829511514;2.51397301030709
Retroculus.septentrionalis;0.272288488205197;0;0.316159604630951;0.401977074752765;0.656354106516604;3.09235911823694;0.381865961845676;0.240153203400334;2.47205886459483
Rhabdolichops.jegui;0.274212636673556;0;0.184359429102272;0.897391058590783;0.356698477043043;7.06535671724423;0.275980819938256;0.06513198786636;0
Rhamdia.foina;0.417295591506188;0.38095819300407;0.267089752800617;0.190103226051746;0.622907852372209;6.97642425693835;0.315212474388654;0.171328204560971;3.04174581536192
Rhamdia.quelen;0.286379613757544;0.574581336752014;0.266059634382764;0.293846969387309;0.48774114851349;4.85289832097524;0.270693916090104;0.156395687443879;2.13333343956674
Rhamphichthys.rostratus;0.120481188992986;0;0.055669921875;0.21455476412373;0.353515625;11.077517578125;0.34376953125;0.0502162458138291;0
Rineloricaria.nsp1.aff..stewarti;0.353304971243993;NA;0;0;0.607443457512203;10.4173632177386;0;0.167175744167955;NA
Rineloricaria.platyura;0.34452345914489;0.061139896373057;0;0;0.544372625544906;9.71141676524584;0.0220125786163522;0.160613547621453;6.04651162790698
Roeboexodon.geryi;0.504282343140839;0;0.281553719461516;0.449374546727011;0.296837140181104;3.52681980637807;0.0970653397099381;0.18556252324127;3.07504618288699
Satanoperca.jurupari;0.288444553038837;0;0.245184196337088;0.357984928203761;0.620492968904774;2.74045167861226;0.497433316547134;0.330231283955537;1.87057882072661
Satanoperca.rhynchitis;0.268513006458515;0;0.207149073576054;0.281630345424796;0.581667669302994;2.67755928501794;0.331859014854288;0.312905471190728;2.22758086981227
Schizodon.fasciatus;0.543615676934172;0;0.169496939039615;0.236853763923862;0.209221674915108;3.64505768200809;0.167027668180771;0.167611726227467;2.30007483210337
Sciades.couma;0.208027354507068;NA;0.213173351808357;0.332224160088122;0.309607646832663;5.10144006212481;0.102018675508285;NA;2.37875699440448
Sciades.passany;0.189075630252101;0.275593616193071;0;NA;0.282945736434109;4.97868217054264;0;0.107045543012845;2.58215962441315
Semaprochilodus.varii;0.498816945471785;0;0.222260810789199;0.277419626547907;0.250053856245985;2.27337207313981;0.107291210652378;0.21288596423298;3.10545823109092
Serrapinnus.gracilis;0.501935443291672;0;0.239537629138074;0.616680418921397;0.273829914787723;2.90867408189428;0.118080913958223;0.143970942786373;2.75100663201852
Serrasalmus.eigenmanni;0.380461628947848;0;0.270062470490004;0.380690151525918;0.283556722486759;1.84884197054078;0.136479814384767;0.201831703673219;4.26624784191844
Serrasalmus.maculatus;0.266448266448266;0;0.262499495032942;0.449619335244335;0.258435148935967;1.82906991948115;0.127100511496288;0.184373630616918;4.23328215024121
Serrasalmus.rhombeus;0.24103365674518;0;0.300217864756358;0.377571450926303;0.339019959475256;1.97291339882204;0.155848862836216;0.200900446859627;5.96706795482968
Sphoeroides.testudineus;0.294857142857143;NA;0.37801350048216;0.0754285714285714;0.667309546769527;2.60173577627772;0.568948891031823;0.161971830985915;1.80797101449275
Steindachnerina.varii;0.510780270660573;0;0.249795656682793;0.308588783516205;0.249371644299588;2.91988081676024;0.154094018360247;0.132264336217963;2.82490100070053
Sternarchorhynchus.aff..oxyrhynchus;0.13841983924232;0;0;0.218393669387501;0.413779452748923;8.61728844692171;0.560853179630099;0.0626700894341959;1.79295042474959
Sternopygus.macrurus;0.151389367997688;0;0.249636384927491;0.31509472148109;0.368022251792925;8.14164894896357;0.414055393927819;0.0511270254080713;0.111111111111111
Synbranchus.marmoratus;0.260007611666609;0;0.282607845437835;1.21035878628516;0.464273143259416;24.0489655442137;0;0;0
Tatia.brunnea;0.472870433501221;0.326205303470355;0.20165119942993;0.147535575252381;0.339776314251198;3.7090359467118;0.189364627812077;0.205630678296057;1.5199192054672
Tatia.gyrina;0.43015451091772;0.376026611078494;0.256166674688357;0.146160288388013;0.302317466429225;3.64804832266448;0.114940799922992;NA;1.60099091493809
Tatia.intermedia;0.451509793636397;0.271780585211068;0.287529891891071;0.266965546137543;0.297958625256736;4.37322500367531;0.0705783337994795;0.159139390837646;1.87533413026195
Tetragonopterus.chalceus;0.498121901872308;0;0.353260103092449;0.249057716582444;0.340749485187277;1.98313566606121;0.13009667741836;0.237053747154691;3.89498169232478
Thayeria.ifati;0.522991409802931;0;0.318290451286461;0.365161114782136;0.285731428057158;2.75748727538174;0.0962371128866134;0.245005566495139;3.7496816059191
Tometes.lebaili;0.166704695542335;0;0.357780152138906;0.400440208739077;0.310772852324419;1.84353900847628;0.119787457386713;0.20907170198546;3.80741792759303
Tometes.trilobatus;0.270097740677015;0;0.213344482157439;0.187181437228434;0.256775025387984;1.6710692085575;0.132563504284696;0.207634459048195;4.21994355362191
Tomeurus.gracilis;0.779109813521903;0;0.445469157469755;0.524776421075042;0.320080227496022;5.2851085229625;0.55052315357043;0.215899689721806;1.50902441418132
Trachelyopterus.coriaceus;0.34375;0.306850519903906;0.304755811473662;0.2385;0.337933765956799;4.19137495049203;0.266687993175517;0.188439270644419;1.76953285350702
